session,bash-count,shell-count,exit-count,help-count,passwd-count,chpass-count,usradd-count,sh-count,bslash-count,fslash-count,perl-count,python-count,chmod-count,sudo-count,rm-count,history-count,cat-count,uname-count,wc-count,crontab-count,w-count,ps-count,free-count,lscpu-count,nproc-count,uptime-count,wget-count,tftp-count,scp-count,ping-count,kill-count,reboot-count,r1-count,r2-count,r3-count,rcd1-size,rcd2_size,mlen-count,url_count,prot,src,ssh_client,duration,rcd_size,continet,cntry,regioin-code,city-name,lat,long,region-code,target
710,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,4,31,0,0,0,0.0,1.070133209,0,2,13,7,12,-8.95,51.9,7,0
7438,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,5,3,31,0,0,1,1.0,1.030061007,10,2,13,7,12,-8.95,51.9,7,1
607,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,9,3,31,0,0,1,1.0,1.00406599,5,2,13,7,12,-8.95,51.9,7,1
2251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1,7,1,31,0,0,1,1.0,0.995006084,9,2,19,62,51,4.663,51.8656,62,1
4932,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,7,3,31,0,0,0,0.0,0.908874035,8,2,13,7,12,-8.95,51.9,7,0
7059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1,10,1,31,0,0,0,0.0,0.959873915,6,2,13,7,12,-8.95,51.9,7,0
1447,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,10,4,31,0,0,0,0.0,1.320903063,8,2,13,7,12,-8.95,51.9,7,0
6412,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,2,6,2,31,0,0,2,2.0,2.82208395,9,4,3,52,49,-49.9485,-22.2144,52,2
4169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3,5,31,0,0,1,1.0,0.876053095,1,2,13,7,12,-8.95,51.9,7,1
5935,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,31,0,0,1,1.0,2.468573809,0,2,13,7,12,-8.95,51.9,7,1
5509,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,4,2,31,0,0,1,1.0,1.352099895,6,2,13,7,12,-8.95,51.9,7,1
2697,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,10,2,31,0,0,1,1.0,1.461050034,4,2,13,7,12,-8.95,51.9,7,1
2396,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,5,5,31,0,0,2,2.0,0.935368061,2,2,13,7,12,-8.95,51.9,7,2
8696,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,6,4,31,0,0,0,0.0,0.950900078,1,2,13,7,12,-8.95,51.9,7,0
10199,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,7,5,31,0,0,0,0.0,1.922296047,0,2,13,7,12,-8.95,51.9,7,0
8206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,7,4,31,0,0,0,0.0,0.903939962,2,2,13,7,12,-8.95,51.9,7,0
5816,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,6,5,31,0,0,2,2.0,0.913585186,2,2,13,7,12,-8.95,51.9,7,2
6437,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,5,2,31,0,0,2,2.0,0.926388979,10,2,13,7,12,-8.95,51.9,7,2
5170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,2,7,2,31,0,0,1,1.0,0.887907982,8,2,21,53,52,30.2642,59.8944,53,1
5411,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,6,2,31,0,0,2,2.0,0.906799078,7,2,21,53,52,30.2642,59.8944,53,2
6777,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,4,4,31,0,0,2,2.0,1.415112019,9,2,13,7,12,-8.95,51.9,7,2
1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,33,0,1,2,2.0,120.2598751,5,4,3,33,34,-43.8988,-19.9553,33,2
1352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,9,0,31,0,0,0,0.0,6.005950928,4,2,19,62,51,4.663,51.8656,62,0
5675,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,32,0,0,2,2.0,31.79229784,4,1,14,31,9,34.8044,31.9642,31,2
2219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,4,31,0,0,0,0.0,0.866230011,1,2,13,7,12,-8.95,51.9,7,0
9719,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,4,3,31,0,0,0,0.0,0.945608139,7,2,21,53,52,30.2642,59.8944,53,0
5785,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,31,0,0,0,0.0,1.398869038,9,2,21,53,52,30.2642,59.8944,53,0
10037,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,4,31,0,0,1,1.0,0.93069005,6,2,13,7,12,-8.95,51.9,7,1
8001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,2,31,0,0,1,1.0,0.907148123,6,2,13,7,12,-8.95,51.9,7,1
10190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,9,1,31,0,0,2,2.0,0.876833916,0,2,13,7,12,-8.95,51.9,7,2
6875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,3,31,0,0,0,0.0,1.382946014,4,2,13,7,12,-8.95,51.9,7,0
9945,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,4,5,31,0,0,0,0.0,3.204473972,1,2,13,7,12,-8.95,51.9,7,0
10208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,3,1,31,0,0,0,0.0,0.921925068,10,2,13,7,12,-8.95,51.9,7,0
6227,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,7,5,31,0,0,2,2.0,0.910141945,5,2,21,53,52,30.2642,59.8944,53,2
7287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,6,2,31,0,0,0,0.0,1.944847107,3,2,21,53,52,30.2642,59.8944,53,0
4430,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,6,4,31,0,0,0,0.0,0.927867174,7,2,13,7,12,-8.95,51.9,7,0
4604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,10,0,31,0,0,0,0.0,1.45024395,2,2,13,7,12,-8.95,51.9,7,0
228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,6,5,31,0,0,1,1.0,0.91694808,5,2,13,7,12,-8.95,51.9,7,1
1918,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,7,1,31,0,0,0,0.0,0.986044884,5,2,19,62,51,4.663,51.8656,62,0
8811,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,5,4,31,0,0,1,1.0,3.747702122,9,2,19,62,51,4.663,51.8656,62,1
3789,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,8,4,31,0,0,1,1.0,0.906011105,2,2,13,7,12,-8.95,51.9,7,1
3110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,8,3,31,0,0,1,1.0,1.04498291,1,2,19,62,51,4.663,51.8656,62,1
3210,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,31,0,0,1,1.0,1.358221054,3,2,13,7,12,-8.95,51.9,7,1
1145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,4,31,0,0,2,2.0,0.935835123,1,2,21,53,52,30.2642,59.8944,53,2
4830,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,6,1,31,0,0,1,1.0,0.913882017,3,2,13,7,12,-8.95,51.9,7,1
8879,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,6,2,31,0,0,1,1.0,1.323907852,1,2,13,7,12,-8.95,51.9,7,1
379,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,5,0,31,0,0,0,0.0,1.745375872,10,2,13,7,12,-8.95,51.9,7,0
6839,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,10,1,31,0,0,1,1.0,2.649690151,1,2,13,7,12,-8.95,51.9,7,1
2725,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,8,2,31,0,0,0,0.0,0.885688066,2,2,13,7,12,-8.95,51.9,7,0
6583,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,9,0,31,0,0,2,2.0,1.021922112,5,2,21,53,52,30.2642,59.8944,53,2
2941,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,31,0,0,2,2.0,2.20767498,0,2,19,62,51,4.663,51.8656,62,2
7641,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,8,3,31,0,0,1,1.0,0.922284842,2,2,21,53,52,30.2642,59.8944,53,1
120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,3,31,0,0,0,0.0,1.604887009,3,2,13,7,12,-8.95,51.9,7,0
9882,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,31,0,0,0,0.0,7.745457888,1,2,13,7,12,-8.95,51.9,7,0
2754,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,10,1,31,0,0,0,0.0,0.957818031,2,2,13,7,12,-8.95,51.9,7,0
1374,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,6,0,31,0,0,2,2.0,1.005636215,10,2,13,7,12,-8.95,51.9,7,2
3431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,31,0,0,1,1.0,0.985433102,3,2,19,62,51,4.663,51.8656,62,1
4263,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,31,0,0,0,0.0,1.314790964,2,2,13,7,12,-8.95,51.9,7,0
4829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,2,4,31,0,0,0,0.0,1.076838017,7,2,13,7,12,-8.95,51.9,7,0
8723,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,9,3,31,0,0,0,0.0,8.204310894,2,2,13,7,12,-8.95,51.9,7,0
8106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,1,5,31,0,0,1,1.0,0.937086105,7,2,13,7,12,-8.95,51.9,7,1
6237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,9,4,31,0,0,1,1.0,2.553146124,9,2,13,7,12,-8.95,51.9,7,1
10250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,10,0,31,0,0,1,1.0,0.917618036,1,2,13,7,12,-8.95,51.9,7,1
5114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,2,32,0,0,0,0.0,33.40886593,0,2,19,62,51,4.663,51.8656,62,0
311,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,31,0,0,1,1.0,0.924206972,6,2,21,53,52,30.2642,59.8944,53,1
6715,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,6,5,31,0,0,1,1.0,0.941148043,5,2,21,53,52,30.2642,59.8944,53,1
7148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,31,0,0,2,2.0,1.818284035,4,2,13,7,12,-8.95,51.9,7,2
6044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,2,10,2,31,0,0,1,1.0,0.82755208,7,2,13,7,12,-8.95,51.9,7,1
8135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,5,0,31,0,0,1,1.0,0.878227949,2,2,13,7,12,-8.95,51.9,7,1
2490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,31,0,0,0,0.0,2.198343039,1,2,19,62,51,4.663,51.8656,62,0
2805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,6,4,31,0,0,1,1.0,0.912153959,9,2,21,53,52,30.2642,59.8944,53,1
4709,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,10,3,31,0,0,2,2.0,1.462997198,0,2,21,53,52,30.2642,59.8944,53,2
1304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,31,0,0,0,0.0,1.165492058,6,2,13,7,12,-8.95,51.9,7,0
6989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,8,2,31,0,0,0,0.0,0.943331957,6,2,13,7,12,-8.95,51.9,7,0
6746,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,8,1,34,0,0,0,0.0,7349.665081,10,2,13,7,12,-8.95,51.9,7,0
6939,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,7,1,31,0,0,1,1.0,1.504779816,0,2,21,53,52,30.2642,59.8944,53,1
8941,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,0,32,0,0,0,0.0,10.82926512,3,2,13,7,12,-8.95,51.9,7,0
722,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,8,2,31,0,0,1,1.0,2.615162849,2,2,13,7,12,-8.95,51.9,7,1
4817,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,7,0,31,0,0,2,2.0,1.978508949,6,2,19,62,51,4.663,51.8656,62,2
5107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,8,2,31,0,0,2,2.0,0.962456942,7,2,13,7,12,-8.95,51.9,7,2
7417,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,6,1,31,0,0,1,1.0,1.022448063,2,2,13,7,12,-8.95,51.9,7,1
7661,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,31,0,0,2,2.0,3.106649876,1,2,13,7,12,-8.95,51.9,7,2
8825,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,5,31,0,0,1,1.0,3.267781019,1,2,19,62,51,4.663,51.8656,62,1
2377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,8,4,31,0,0,1,1.0,2.961148024,9,2,19,62,51,4.663,51.8656,62,1
5023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,4,5,31,0,0,1,1.0,0.953351021,9,2,13,7,12,-8.95,51.9,7,1
2928,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,0,31,0,0,0,0.0,0.938055038,7,2,13,7,12,-8.95,51.9,7,0
5134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,7,4,31,0,0,0,0.0,1.360624075,1,2,13,7,12,-8.95,51.9,7,0
5348,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,10,2,31,0,0,0,0.0,0.937080145,3,2,13,7,12,-8.95,51.9,7,0
8878,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,5,2,31,0,0,1,1.0,1.453323126,10,2,13,7,12,-8.95,51.9,7,1
3215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,9,3,31,0,0,2,2.0,0.887026072,3,2,13,7,12,-8.95,51.9,7,2
1721,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,6,4,31,0,0,0,0.0,1.344089031,0,2,13,7,12,-8.95,51.9,7,0
1298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,9,0,31,0,0,1,1.0,1.214202166,10,2,13,7,12,-8.95,51.9,7,1
5855,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,2,1,31,0,0,0,0.0,1.522644997,8,2,21,53,52,30.2642,59.8944,53,0
3166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,3,2,31,0,0,1,1.0,1.303262949,10,2,21,53,52,30.2642,59.8944,53,1
6690,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,5,2,31,0,0,1,1.0,1.417337179,2,2,13,7,12,-8.95,51.9,7,1
3650,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,2,6,2,32,0,0,1,1.0,14.44720697,9,2,13,7,12,-8.95,51.9,7,1
4761,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,4,31,0,0,1,1.0,1.100648165,2,2,21,53,52,30.2642,59.8944,53,1
2373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,31,0,0,1,1.0,3.947628021,8,2,13,7,12,-8.95,51.9,7,1
1020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,6,4,31,0,0,0,0.0,0.919696093,2,2,21,53,52,30.2642,59.8944,53,0
5489,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,2,3,31,0,0,0,0.0,0.928131104,9,2,19,62,51,4.663,51.8656,62,0
1188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5,31,0,0,2,2.0,0.905725956,0,2,21,53,52,30.2642,59.8944,53,2
730,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,31,0,0,2,2.0,0.917556047,2,2,21,53,52,30.2642,59.8944,53,2
534,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,31,0,0,0,0.0,2.441671133,4,2,19,62,51,4.663,51.8656,62,0
3780,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,10,2,31,0,0,2,2.0,0.89675808,6,2,13,7,12,-8.95,51.9,7,2
1660,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,31,0,0,0,0.0,0.960536003,0,2,21,53,52,30.2642,59.8944,53,0
6698,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,31,0,0,1,1.0,2.323750019,4,2,19,62,51,4.663,51.8656,62,1
8193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,31,0,0,0,0.0,0.920242786,0,2,21,53,52,30.2642,59.8944,53,0
3732,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,2,31,0,0,2,2.0,0.970939875,4,2,13,7,12,-8.95,51.9,7,2
1867,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,31,0,0,2,2.0,1.270026207,1,2,19,62,51,4.663,51.8656,62,2
709,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,9,1,31,0,0,1,1.0,0.874965191,2,2,13,7,12,-8.95,51.9,7,1
4978,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,2,5,31,0,0,2,2.0,0.931024075,6,2,13,7,12,-8.95,51.9,7,2
9234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,31,0,0,1,1.0,3.873223066,5,2,13,7,12,-8.95,51.9,7,1
7108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3,5,31,0,0,0,0.0,0.854696035,1,2,21,53,52,30.2642,59.8944,53,0
3592,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,31,0,0,2,2.0,4.752450943,1,2,13,7,12,-8.95,51.9,7,2
6612,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,31,0,0,2,2.0,2.283886909,0,2,19,62,51,4.663,51.8656,62,2
3423,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,5,31,0,0,1,1.0,0.906668901,5,2,13,7,12,-8.95,51.9,7,1
